ObjectID,Batch Reference,Supplier Code,Supplier Compound Number,Library ID,CAS Number,SMILES,Full Molecular Mass,Parent Molecular Mass,Plate ID,Well,Object Name,Drug Name,Analysis
YU226735,1,Microsource,1503210,Pharmakon 1600,5593-20-4,FC23(C1(C(=CC(=O)C=C1)CCC2C4(CC(C)C(C4(CC3O)(C))(OC(=O)CC)C(=O)COC(=O)CC))(C)),504.58758,504.5875832,M00968A,M021,"BETAMETHASONE 17,21-DIPROPIONATE",DIPROLENE,"glucocorticoid, antiinflammatory, semisynthetic"
YU226779,1,Microsource,1505987,Pharmakon 1600,3734-33-6,O=C(NC1(=C(C=CC=C1C)C))C[N+](CC2(=CC=CC=C2))(CC)CC,325.46784,325.46784,M00968A,M022,DENATONIUM BENZOATE,denatonium benzoate,"denaturing agent, bitter principle, synthetic; NSC-157658"
YU226828,1,Microsource,1503841,Pharmakon 1600,135-07-9,ClC1(=C(S(=O)(=O)N)C=C2(S(=O)(=O)N(C)C(NC2(=C1))CCl)),360.23886,360.23886,M00968A,N003,METHYCLOTHIAZIDE,methyclothiazide,"antihypertensive, synthetic; NSC-110431"
YU221009,3,Microsource,1505683,Pharmakon 1600,61413-54-5,O=C1(NCC(C1)C3(=CC(OC2(CCCC2))=C(OC)C=C3)),275.34288,275.34288,M00968A,N004,ROLIPRAM,rolipram,"tranquilizer, synthetic; ZK-62711"
YU221023,3,Microsource,1505309,Pharmakon 1600,60628-96-8,N4(=CN(C(C2(=CC=C(C1(=CC=CC=C1))C=C2))C3(=CC=CC=C3))C=C4),310.3918,310.3918,M00968A,N005,BIFONAZOLE,bifonazole,"antifungal, calmodulin antagonist, synthetic; BAY-H-4502"
YU226890,1,Microsource,1505684,Pharmakon 1600,751-97-3,O=C2(C1(=C(O)C=CC=C1C(O)(C)C4(C2=C(O)C3(O)(C(=O)C(=C(O)C(C3C4)N(C)C)C(=O)NCN5(CCCC5))))),527.56634,527.56634,M00968A,N006,ROLITETRACYCLINE,SYNTETRIN,"antibacterial, semisynthetic; SQ-15659"
YU226829,1,Microsource,1505312,Pharmakon 1600,"1405-54-5, 1401-69-0(base)",O=C1(C=CC(=CC(C(OC(=O)CC(C(C(C(CC1C)CC=O)OC3(OC(C(OC2(OC(C(O)C(C2)(O)C)C))C(C3O)N(C)C)C))C)O)CC)COC4(OC(C(O)C(C4OC)OC)C))C).O=C(O)C(O)C(O)C(=O)O,1066.18696,1066.18696,M00968A,N007,TYLOSIN TARTRATE,TYLAN,"antibacterial, Streptomyces fradiae"
YU226891,1,Microsource,1505690,Pharmakon 1600,1893-33-0,FC3(=CC=C(C(=O)CCCN2(CCC(N1(CCCCC1))(C(=O)N)CC2))C=C3),375.4803232,375.4803232,M00968A,N008,PIPAMPERONE,pipamperone,"antipsychotic, synthetic; R-3345"
YU226830,1,Microsource,1505314,Pharmakon 1600,91296-87-6,Cl.FC3(=C(N1(CCNCC1))C=C4(N(C2(=CC=C(F)C=C2))C=C(C(C4(=C3))=O)C(=O)O)),421.8248464,421.8248464,M00968A,N009,SARAFLOXACIN HYDROCHLORIDE,sarafloxacin,"antibacterial, synthetic; Abbott-56620"
YU226892,1,Microsource,1505692,Pharmakon 1600,15500-66-0,[Br-].[Br-].O=C(OC5(C([N+]1(CCCCC1)(C))CC6(C4(C(C2(C(C(OC(=O)C)C(C2)[N+]3(CCCCC3)(C))(C)CC4))CCC6(C5)))(C)))C,732.66998,732.66998,M00968A,N010,PANCURONIUM BROMIDE,pancuronium bromide,"neuromuscular blocker, synthetic; ORG-NA-97"
YU226831,1,Microsource,1503834,Pharmakon 1600,120066-54-8,[Gd+3].O=C([O-])CN1(CCN(CCN(CC(O)C)CCN(CC1)CC(=O)[O-])CC(=O)[O-]),558.68492,558.68492,M00968A,N011,GADOTERIDOL,gadoteridol,DB00597
YU039622,4,Microsource,1505701,Pharmakon 1600,78755-81-4,FC2(=CC=1(C(=O)N(CC=3(N(C=1C=C2)C=NC=3C(=O)OCC))C)),303.2884832,303.28848,M00968A,N012,FlUMAZENIL,flumazenil,"benzodiazepine antagonist, synthetic; Ro-15-1788/000"
YU226832,1,Microsource,1505327,Pharmakon 1600,302-22-7,ClC=2(C1(=CC(=O)CCC1(C3(CCC4(C(C3(C=2))CCC4(OC(=O)C)C(=O)C)(C)))C)),404.92666,404.92666,M00968A,N013,CHLORMADINONE ACETATE,,"progestin, antiandrogen, semisynthetic; NSC-92338"
YU226893,1,Microsource,1505703,Pharmakon 1600,850-52-2,O=C4(C=C2(C(=C1(C=CC3(C(O)(CC=C)CCC3(C1CC2))(C)))CC4)),310.42994,310.42994,M00968A,N014,ALTRENOGEST,REGUMATE,"progestinantineoplastic, synthetic; RU-2267, A-35957"
YU220977,2,Microsource,1505330,Pharmakon 1600,64211-46-7,ClC3(=C(C(=NOCC1(=C(Cl)C=C(Cl)C=C1))CN2(C=NC=C2))C=CC(=C3)Cl).O=[N+](O)[O-],492.13912,492.13912,M00968A,N015,OXICONAZOLE NITRATE,OXISTAT,"antifungal, synthetic; SGD-301-76, Ro-13-8996,ST-813"
YU220969,2,Microsource,1505704,Pharmakon 1600,104344-23-2,O=C(O)C=CC(=O)O.O(C1(=CC=C(COCCOC(C)C)C=C1))CC(O)CNC(C)C,441.51524,441.51524,M00968A,N016,BISOPROLOL FUMARATE,ZEBETA,"beta-blocker, antihypertensive, synthetic; CL-297939,  EMD-33512"
YU225191,2,Microsource,1505332,Pharmakon 1600,1649-18-9,FC3(=CC=C(C(=O)CCCN2(CCN(C1(=NC=CC=C1))CC2))C=C3),327.3960032,327.3960032,M00968A,N017,AZAPERONE,azaperone,"tranquilizer, neuroleptic, alpha adrenergic blocker, synthetic; R-1929"
YU226894,1,Microsource,1505705,Pharmakon 1600,75607-67-9,P(=O)(OCC3(OC(N2(C1(=NC(F)=NC(=C1N=C2)N)))C(C3O)O))(O)O,365.21188,365.2118842,M00968A,N018,FLUDARABINE PHOSPHATE,FLUDARA,"antineoplastic, synthetic; NSC-312887"
YU226833,1,Microsource,1503838,Pharmakon 1600,107793-72-6,IC1(=C(N(C(=O)C)CC(O)CO)C(I)=C(C(=O)NCCO)C(=C1C(=O)NCC(O)CO)I),791.11199,791.11199,M00968A,N019,IOXILAN,ioxilan,"radiopaque agent, synthetic"
YU226895,1,Microsource,1505723,Pharmakon 1600,987-24-6,FC23(C1(C(=CC(=O)C=C1)CCC2C4(CC(C)C(C4(CC3O)(C))(O)C(=O)COC(=O)C))(C)),434.49774,434.4977432,M00968A,N020,BETAMETHASONE ACETATE,CELESTOVET,"antiinflammatory, semisynthetic"
YU220945,2,Microsource,1505340,Pharmakon 1600,58581-89-8,ClC4(=CC=C(CC1(=NN(C(=O)C2(=C1C=CC=C2))C3(CCN(C)CCC3)))C=C4).Cl,418.35892,418.35892,M00968A,N021,AZELASTINE HYDROCHLORIDE,ASTENIL,"H1 antihistamine (nonsedating); leucotriene synthesis blocker, synthetic"
YU226896,1,Microsource,1502036,Pharmakon 1600,60643-86-9,O=C(O)CCC(N)C=C,129.15708,129.15708,M00968A,N022,VIGABATRIN,vigabatrin,"anticonvulsant, synthetic; MDL-71754"
YU226736,1,Microsource,1505751,Pharmakon 1600,16423-68-0,IC3(=C2(OC1(=C(I)C([O-])=C(I)C=C1C(=C2C=C(C3=O)I)C4(=C(C(=O)[O-])C=CC=C4)))).[Na+].[Na+],879.85606,879.85606,M00968A,O003,ERYTHROSINE SODIUM,,"color additive, synthetic"
YU220970,2,Microsource,1503968,Pharmakon 1600,"109581-93-3, 104987-11-3 [anhydrous]",O=C2(N4(C(C(=O)OC(C(=CC1(CC(OC)C(O)CC1))C)C(C(O)CC(=O)C(CC=C)C=C(CC(CC(C3(OC(C2=O)(O)C(CC3OC)C))OC)C)C)C)CCCC4)),804.0182,804.0182,M00968A,O004,TACROLIMUS,PROGRAF,"immune suppressant, antifungal, Streptomyces tsukubaensis; FK-506"
YU226737,1,Microsource,1503214,Pharmakon 1600,15176-29-1,O=C1(N=C(O)C(CC)=CN1C2(OCC(C2CO)O)),256.25522,256.25522,M00968A,O005,EDOXUDINE,,"antiviral, synthetic; EDU; EUDR; ORF-15817; RWJ-15817"
YU226780,1,Microsource,1503985,Pharmakon 1600,"980-71-2, 86-22-6 [brompheniramine]",[Br]C2(=CC=C(C(C1(=NC=CC=C1))CCN(C)C)C=C2).O=C(O)C=CC(=O)O,435.3117,435.3117,M00968A,O006,BROMPHENIRAMINE MALEATE,DIMETANE,"H1 antihistamine, synthetic"
YU225221,2,Microsource,1503215,Pharmakon 1600,74011-58-8,FC1(=C(N=C2(N(C=C(C(C2(=C1))=O)C(=O)O)CC))N3(CCNCC3)),320.3190432,320.3190432,M00968A,O007,ENOXACIN,enoxacin,"antibacterial, synthetic; AT2266, CI-919, PD-107779"
YU155645,2,Microsource,1504008,Pharmakon 1600,53123-88-9,O=C2(N4(C(C(=O)OC(C(CC1(CC(OC)C(O)CC1))C)CC(=O)C(C=C(C(O)C(OC)C(=O)C(C)CC(C=CC=CC=C(C(CC3(OC(C2=O)(O)C(CC3)C))OC)C)C)C)C)CCCC4)),914.1719,914.1719,M00968A,O008,SIROLIMUS,RAPAMUNE,"immunosuppressant, antineoplastic; rapamycin, Streptomyces hygroscopicus; AY-22989, WY-090217"
YU220983,3,Microsource,1505333,Pharmakon 1600,53902-12-8,O=C(O)C2(=C(NC(=O)C=CC1(=CC(OC)=C(OC)C=C1))C=CC=C2),327.33132,327.33132,M00968A,O009,TRANILAST,,"antiallergic, mast cell degranulation inhibitor, angiogenesis blocker, synthetic; MK-341"
YU226781,1,Microsource,1504085,Pharmakon 1600,61869-08-7,Cl.FC4(=CC=C(C1(C(CNCC1)COC3(=CC=2(OCOC=2C=C3))))C=C4),365.8260832,365.8260832,M00968A,O010,PAROXETINE HYDROCHLORIDE,paroxetine,"antidepressant, synthetic"
YU226738,1,Microsource,1500643,Pharmakon 1600,"132-93-4, 147-55-7 [phenethicillin]",[K+].S1(C(C(C(=O)[O-])N3(C1C(NC(=O)C(OC2(=CC=CC=C2))C)C3=O))(C)C),402.50754,402.50754,M00968A,O011,PHENETHICILLIN POTASSIUM,,"antibacterial, semisynthetic"
YU226782,1,Microsource,1505984,Pharmakon 1600,1225-55-4,Cl.N(CCCC1(C3(=C(C=CC2(=C1C=CC=C2))C=CC=C3)))C,299.83742,299.83742,M00968A,O012,PROTRYPTYLINE HYDROCHLORIDE,VIVACTIL,"antidepressant, synthetic; MK-240"
YU226739,1,Microsource,1503227,Pharmakon 1600,"6724-53-4, 6621-47-2 [perhexiline]",O=C(O)C=CC(=O)O.N1(C(CCCC1)CC(C2(CCCCC2))C3(CCCCC3)),393.5601,393.5601,M00968A,O013,PERHEXILINE MALEATE,perhexiline,"coronary vasodilator, synthetic"
YU226783,1,Microsource,1504136,Pharmakon 1600,60719-82-6,ClC1(=CC=C(CC(OC(=O)C(N)C)(C)C)C=C1),255.74026,255.74026,M00968A,O014,ALAPROCLATE,alaproclate,"antidepressant, synthetic; GEA-654"
YU226740,1,Microsource,1503228,Pharmakon 1600,"1263-89-4, 7542-37-2 [paromomycin], 59-04-1 [paromomycin, replaced]",S(=O)(=O)(O)O.O4(C(OC3(C(OC1(OC(CO)C(C1O)OC2(OC(C(O)C(C2N)O)CN)))C(O)C(N)CC3N))C(N)C(O)C(C4CO)O),713.70818,713.70818,M00968A,O015,PAROMOMYCIN SULFATE,paromomycin,"antibacterial, antiamebic, Streptomyces rimosis paramomycinus"
YU226784,1,Microsource,1504142,Pharmakon 1600,"85-36-9, 129-63-5 [acetrizoate sodium]",IC1(=C(NC(=O)C)C(I)=CC(=C1C(=O)O)I),556.86229,556.86229,M00968A,O016,ACETRIAZOIC ACID,SALPIX,"X-ray contrast medium, synthetic"
YU226741,1,Microsource,1503229,Pharmakon 1600,"135-23-9, 91-80-5 [methapyrilene]",Cl.S1(C(=CC=C1)CN(C2(=NC=CC=C2))CCN(C)C),297.84752,297.84752,M00968A,O017,METHAPYRILENE HYDROCHLORIDE,methapyrilene,"H1 antihistamine, synthetic"
YU039633,3,Microsource,1504171,Pharmakon 1600,"99300-78-4, 93413-69-5 [venlafaxine]",Cl.O(C2(=CC=C(C(C1(O)(CCCCC1))CN(C)C)C=C2))C,313.86246,313.86246,M00968A,O018,VENLAFAXINE HYDROCHLORIDE,venlafaxine,"antidepressant, synthetic; WY-45030"
YU226742,1,Microsource,1506053,Pharmakon 1600,25301-02-4,O(CCOCCOCCOCCOCCO)CCOCCOCCOCCOCC.O(C1(=C(C=C(CCCCCCCC)C=C1C)CC))C.O(C2(=C(C=C(CCCCCCCC)C=C2)C))C.O(C3(=C(C=C(CCCCCCCC)C=C3)C))C,1173.72576,1173.72576,M00968A,O019,TYLOXAPOL,SUPERINONE,"polymeric nonionic detergent, synthetic"
YU226785,1,Microsource,1503836,Pharmakon 1600,2276-90-6,IC1(=C(NC(=O)C)C(I)=C(C(=O)NC)C(=C1C(=O)O)I),613.91365,613.91365,M00968A,O020,IOTHALAMIC ACID,iotalamic acid,"radiopaque agent, synthetic; MI-216"
YU226743,1,Microsource,1504108,Pharmakon 1600,863031-24-7,[K+].O=C6(OC(COC(=O)C2(=C1(N(C(OCC)=NC1=CC=C2)CC5(=CC=C(C4(=C(C3(=NOC(=N3)[O-]))C=CC=C4))C=C5))))=C(O6)C),606.62408,606.62408,M00968A,O021,AZILSARTAN KAMEDOXOMIL,EDARBI,"antihypertensive, AT1 angiotensin II antagonist, synthetic; TAK-491"
YU226786,1,Microsource,1504173,Pharmakon 1600,54910-89-3,Cl.FC(F)(F)C2(=CC=C(OC(C1(=CC=CC=C1))CCNC)C=C2),345.7868096,345.7868096,M00968A,O022,FLUOXETINE,fluoxetine,"antidepressant, synthetic; LY-110140"
YU223622,3,Microsource,1505346,Pharmakon 1600,"83846-83-7, 74050-98-9(base)",FC4(=CC=C(C(=O)C3(CCN(CCN1(C(=O)NC=2(C=CC=CC=2(C1=O))))CC3))C=C4),395.4269032,395.4269032,M00968A,P003,KETANSERIN TARTRATE,ketanserin,"5HT2/5HT1C seritonin antagonist, synthetic; R41468"
YU226897,1,Microsource,1300046,Pharmakon 1600,60-18-4,O=C(O)C(N)CC1(=CC=C(O)C=C1),181.18858,181.18858,M00968A,P004,TYROSINE,,"amino acid, nutrient, widespread in nature"
YU226834,1,Microsource,1503879,Pharmakon 1600,14176-50-2,Cl.S1(C(=CC=C1)C2(NCC)(C(=O)CCCC2)),259.79616,259.79616,M00968A,P005,TILETAMINE HYDROCHLORIDE,TELAZOL,"anesthetic, anticonvulsant, synthetic; CL-399"
YU039604,3,Microsource,1505708,Pharmakon 1600,56390-09-1,Cl.O=C4(C3(=C(O)C1(=C(CC(O)(C(=O)CO)CC1OC2(OC(C(O)C(C2)N)C))C(=C3C(=O)C=5(C4=C(OC)C=CC=5))O))),579.97994,579.97994,M00968A,P006,EPIRUBICIN HYDROCHLORIDE,ELLENCE,"antineoplastic, synthetic; IMI-28"
YU226835,1,Microsource,1505356,Pharmakon 1600,18507-89-6,O=C(OCC)C2(=C(O)C=1(C(=CC(OCC)=C(C=1)OCCCCCCCCCC)N=C2)),417.53844,417.53844,M00968A,P007,DECOQUINATE,,"coccidiostat, synthetic; M&B-15497, HC-1528"
YU226898,1,Microsource,1505709,Pharmakon 1600,50700-72-6,[Br-].O=C(OC5(C(N1(CCCCC1))CC6(C4(C(C2(C(C(OC(=O)C)C(C2)[N+]3(CCCCC3)(C))(C)CC4))CCC6(C5)))(C)))C,637.73146,637.73146,M00968A,P008,VECURONIUM BROMIDE,vecuronium bromide,"neuromuscular blocker, synthetic; ORG-NC-45"
YU226836,1,Microsource,1505360,Pharmakon 1600,117467-28-4,S1(C3(N(C(C(=O)OCOC(=O)C(C)(C)C)=C(C1)C=CC=2(SC=NC=2C))C(=O)C3NC(=O)C(=NOC)C=4(N=C(N)SC=4))),620.72406,620.72406,M00968A,P009,CEFDITORIN PIVOXIL,SPECTRACEF,"antibacterial, semisynthetic"
YU226899,1,Microsource,1505710,Pharmakon 1600,173334-57-1,O=C(O)C=CC(=O)O.O=C(N)C(CNC(=O)C(C(C)C)CC(O)C(N)CC(C(C)C)CC1(=CC(OCCCOC)=C(OC)C=C1))(C)C,667.8306,667.8306,M00968A,P010,ALISKIREN HEMIFUMARATE,TEKTURNA,"renin inhibitor, synthetic"
YU226837,1,Microsource,1505368,Pharmakon 1600,124832-27-5,Cl.O=C1(NC(=NC2(=C1N=CN2COCCOC(=O)C(N)C(C)C))N),360.79658,360.79658,M00968A,P011,VALACYCLOVIR HYDROCHLORIDE,VALTREX,"antiviral, synthetic; BW-256-U-87"
YU226900,1,Microsource,1505711,Pharmakon 1600,77337-73-6,[Ca+2].S(=O)(=O)([O-])CCCNC(=O)C.S(=O)(=O)([O-])CCCNC(=O)C,400.48448,400.48448,M00968A,P012,ACAMPROSATE CALCIUM,CAMPRAL,"alcohol antagonist, synthetic"
YU040052,3,Microsource,1505387,Pharmakon 1600,136434-34-9,Cl.S1(C(=CC=C1)C(OC=2(C=3(C(C=CC=2)=CC=CC=3)))CCNC),333.87624,333.87624,M00968A,P013,DULOXETINE HYDROCHLORIDE,CYMBALTA,"antidepressant, synthetic; LY-248686"
YU226901,1,Microsource,1505712,Pharmakon 1600,125-02-0,P(=O)(OCC(=O)C4(O)(C3(C(C2(C(C1(C(=CC(=O)C=C1)CC2)(C))C(C3)O))CC4)(C)))([O-])[O-].[Na+].[Na+],484.38758,484.387581,M00968A,P014,PREDNISOLONE SODIUM PHOSPHATE,HYDELTRASOLE,"antiinflammatory, glucocorticoid, semisynthetic"
YU225050,2,Microsource,1505390,Pharmakon 1600,63675-72-9,O=[N+]([O-])C1(=C(C=CC=C1)C2(C(=C(NC(=C2C(=O)OC)C)C)C(=O)OCC(C)C)),388.41444,388.41444,M00968A,P015,NISOLDIPINE,nisoldipine,"vasodilator (coronary), synthetic; bayk-5552"
YU226902,1,Microsource,1505713,Pharmakon 1600,4598-67-8,O=C(OC3(CC2(=CCC4(C1(C(C(C(=O)C)CC1)(C)CCC4(C2(C)CC3))))))CCC(=O)O,416.55034,416.55034,M00968A,P016,PREGNENOLONE SUCCINATE,FORMULA-405,"glucocortcoid, antiinflammatory, semisynthetic"
YU226838,1,Microsource,1505391,Pharmakon 1600,151767-02-1,ClC2(=CC1(=NC(=CC=C1C=C2)C=CC3(=CC(=CC=C3)C(SC4(CC4)(CC(=O)[O-]))CCC5(=C(C=CC=C5)C(O)(C)C)))).[Na+],594.13923,594.13923,M00968A,P017,MONTELUKAST SODIUM,SINGULAIR,"leucotriene antagonist, antiasthmatic, synthetic; MK-476"
YU226903,1,Microsource,1500582,Pharmakon 1600,"64490-92-2, 26171-23-3 [tolmetin]",[Na+].O=C(C1(=CC=C(C)C=C1))C=2(N(C(CC(=O)[O-])=CC=2)C),279.26637,279.26637,M00968A,P018,TOLMETIN SODIUM,tolmetin,"antiinflammatory, synthetic; McN-2559"
YU226839,1,Microsource,1505410,Pharmakon 1600,38274-54-3,ClC1(=CC=C(C(=O)NCC(=O)NO)C=C1),228.63214,228.63214,M00968A,P019,BENURESTAT,benurestat,"urease inhibitor, synthetic; EU-2826"
YU226904,1,Microsource,1505722,Pharmakon 1600,382-67-2,FC23(C1(C(=CC(=O)C=C1)CCC2C4(CC(C)C(C4(CC3O)(C))C(=O)CO))(C)),376.4616632,376.4616632,M00968A,P020,DESOXYMETASONE,desoximetasone,DB00547
YU226840,1,Microsource,1505411,Pharmakon 1600,86-75-9,O=C(OC=2(C1(=NC=CC=C1C=CC=2)))C3(=CC=CC=C3),249.26408,249.26408,M00968A,P021,BENZOXIQUINE,benzoxiquine,"antiinfective, synthetic; NSC-3951"
YU226905,1,Microsource,1505551,Pharmakon 1600,17912-14-7,Cl.O=C2(C1(=C(C(OCC(O)CNC(C)(C)C)=CC=C1)CCC2)),327.84598,327.84598,M00968A,P022,LEVOBUNOLOL HYDROCHLORIDE,levobunolol,"beta-adrenergic blocker, synthetic; W-7000A"
YU225069,2,Microsource,1300029,Pharmakon 1600,6284-40-8,OC(C(O)C(O)CNC)C(O)CO,195.21362,195.21362,M00969A,A003,MEGLUMINE,,"diagnostic aid, semisynthetic"
YU226961,1,Microsource,1503031,Pharmakon 1600,103-16-2,O(C1(=CC=C(O)C=C1))CC2(=CC=CC=C2),200.23318,200.23318,M00969A,A004,MONOBENZONE,monobenzone,"depigmentor, synthetic"
YU226906,1,Microsource,1500354,Pharmakon 1600,"66985-17-9, 22254-24-6 [anhydrous]",[Br-].O=C(OC1(CC2([N+](C(C)C)(C)C(C1)CC2)))C(C3(=CC=CC=C3))CO,412.36114,412.36114,M00969A,A005,IPRATROPIUM BROMIDE,ATROVENT,"bronchodilator, antiarrhythmic, synthetic; Sch-1000"
YU226962,1,Microsource,1501214,Pharmakon 1600,"76095-16-4, 75847-73-3 [enalapril]",O=C(O)C=CC(=O)O.O=C(O)C2(N(C(=O)C(NC(C(=O)OCC)CCC1(=CC=CC=C1))C)CCC2),492.51896,492.51896,M00969A,A006,ENALAPRIL MALEATE,enalapril,"ACE inhibitor, antihypertensive, synthetic"
YU226907,1,Microsource,1505724,Pharmakon 1600,338-98-7,FC23(C1(C(=CC(=O)C=C1)CCC2C4(CCC(C4(CC3O)(C))(O)C(=O)COC(=O)C))(C)),420.47116,420.4711632,M00969A,A007,ISOFLUPREDONE ACETATE,PREDEF,"antiinflammatory, semisynthetic; U-6013"
YU226963,1,Microsource,1502005,Pharmakon 1600,"7421-40-1, 5697-56-3 [carbenoxolone]",[Na+].[Na+].O=C3(C=C1(C(CCC2(C1CC(C(=O)[O-])(C)CC2)(C))(C)C5(C3C4(C(C(C(OC(=O)CCC(=O)[O-])CC4)(C)C)CC5)(C))(C))),614.72026,614.72026,M00969A,A008,CARBENOXOLONE SODIUM,SANODIN,"antiinflammatory, antisecretory, antiulcer, semisynthetic"
YU226908,1,Microsource,1503833,Pharmakon 1600,76420-72-9,O=C(O)C2(N(C(=O)C(NC(C(=O)O)CCC1(=CC=CC=C1))C)CCC2),348.39364,348.39364,M00969A,A009,ENALAPRILAT,enalaprilat,DB09477
YU226964,1,Microsource,1503866,Pharmakon 1600,103597-45-1,OC3(=C(N1(N=C2(C=CC=CC2(=N1))))C=C(C(CC(C)(C)C)(C)C)C=C3CC6(=C(O)C(N4(N=C5(C=CC=CC5(=N4))))=CC(=C6)C(CC(C)(C)C)(C)C)),658.87494,658.87494,M00969A,A010,BISOCTRIZOLE,bisoctrizole,"sunscreen, synthetic; MBBT, FAT-75634"
YU226909,1,Microsource,1503860,Pharmakon 1600,5714-00-1,S2(C4(=C(N(CCCN1(CCN(CCO)CC1))C3(=C2C=CC=C3))C=CC(=C4)C(=O)C)).O=C(O)C=CC(=O)O,527.63354,527.63354,M00969A,A011,ACETOPHENAZINE MALEATE,TINDAL,"antipsychotic, synthetic; SCH-6673"
YU226965,1,Microsource,1502332,Pharmakon 1600,90274-24-1,Cl.OC2(=CC=C(C(O)CNC(CCC1(=CC=C(O)C=C1))C)C=C2),337.8408,337.8408,M00969A,A012,RACTOPAMINE HYDROCHLORIDE,OPTAFLEXX,"beta-adrenergic agonist, growth stimulant, synthetic; EL-737, LYO-31537"
YU226910,1,Microsource,1505778,Pharmakon 1600,3818-50-6,O(C1(=CC=CC=C1))CC[N+](CC2(=CC=CC=C2))(C)C,256.36272,256.36272,M00969A,A013,BEPHENIUM HYDROXYNAPTHOATE,bephenium hydroxynaphthoate,"anthelmintic, synthetic"
YU226966,1,Microsource,1502333,Pharmakon 1600,136236-51-6,N(C2(C1(=C(C=CC=C1)CC2)))CC#C,171.23836,171.23836,M00969A,A014,RASAGILINE,rasagiline,"antiparkinsonian, synthetic; AGN-1135"
YU226911,1,Microsource,1505780,Pharmakon 1600,537-12-2,Cl.O=C(OC(COC(=O)NC1(=CC=CC=C1))CN2(CCCCC2))NC3(=CC=CC=C3),433.92824,433.92824,M00969A,A015,DIPERODON HYDROCHLORIDE,,"analgesic, anesthetic, synthetic"
YU226967,1,Microsource,1503865,Pharmakon 1600,138-92-1,Cl.Cl.N=1(NC=CC=1CCN),184.06646,184.06646,M00969A,A016,BETAZOLE HYDROCHLORIDE,HISTALOG,"gastric secretion stimulant, synthetic"
YU039813,3,Microsource,1505974,Pharmakon 1600,2030-63-9,ClC5(=CC=C(N1(C=4(C(=NC2(=C1C=CC=C2))C=C(NC3(=CC=C(Cl)C=C3))C(C=4)=NC(C)C)))C=C5),473.39594,473.39594,M00969A,A017,CLOFAZIMINE,clofazimine,"antibacterial, antilepretic, antituberculosis, synthetic; NSC-141046, G-30320"
YU226968,1,Microsource,1505215,Pharmakon 1600,189188-57-6,O=C(O)C=CC(=O)O.O(C2(=CC1(=C(NC=C1C=NNC(=N)NCCCCC)C=C2)))C,417.45908,417.45908,M00969A,A018,TEGASEROD MALEATE,ZELNORM,"5HT4 receptor agonist, peristaltic stimulant, synthetic; HTF-919"
YU226912,1,Microsource,1505975,Pharmakon 1600,132-69-4,Cl.O(C2(=NN(CC1(=CC=CC=C1))C3(=C2C=CC=C3)))CCCN(C)C,345.86618,345.86618,M00969A,A019,BENZYDAMINE HYDROCHLORIDE,benzydamine,"analgesic, antipyretic, antiinflammatory,  synthetic; AF-864"
YU226969,1,Microsource,1502325,Pharmakon 1600,150322-43-3,S1(C(OC(=O)C)=CC2(=C1CCN(C2)C(C3(=C(F)C=CC=C3))C(=O)C4(CC4))),373.44214,373.4421432,M00969A,A020,PRASUGREL,EFFIENT,"platelet aggregation inhibitor, synthetic"
YU226913,1,Microsource,1505726,Pharmakon 1600,638-94-8,O=C5(C=C2(C(C1(C(O)CC3(C4(OC(C)(C)OC4(CC3(C1CC2)))(C(=O)CO))(C)))(C)C=C5)),416.50728,416.50728,M00969A,A021,DESONIDE,DESOWEN,"antiinflammatory, glucocorticoid, semisynthetic; D-2083"
YU226970,1,Microsource,1503832,Pharmakon 1600,92761-26-7,S(=O)(=O)(O)CC45(C(=O)C(=CC3(=CC=C(C=C1(C(=O)C2(CCC1C2(C)(C))(CS(=O)(=O)O)))C=C3))C(C4(C)C)CC5),562.69676,562.69676,M00969A,A022,ECAMSULE TRIETHANOLAMINE,,"sunscreen, synthetic"
YU227025,1,Microsource,1501121,Pharmakon 1600,19982-08-2,Cl.NC12(CC3(CC(C1)(CC(C2)C3)C)(C)),215.76252,215.76252,M00969A,B003,MEMANTINE HYDROCHLORIDE,memantine,"muscle relaxant (skeletal), synthetic"
YU040131,3,Microsource,1505925,Pharmakon 1600,151319-34-5,O=C(N(C3(=CC(C=2(N1(N=CC(=C1N=CC=2)C#N)))=CC=C3))CC)C,305.3341,305.3341,M00969A,B004,ZALEPLON,zaleplon,"sedative, hypnotic, synthetic; CL-284846, L-846, LJC-10846, ZAL-846"
YU224112,3,Microsource,1501135,Pharmakon 1600,"54527-84-3, 55985-32-5 [nicardipine]",Cl.O=[N+]([O-])C1(=CC(=CC=C1)C2(C(=C(NC(=C2C(=O)OC)C)C)C(=O)OCCN(CC3(=CC=CC=C3))C)),515.98572,515.98572,M00969A,B005,NICARDIPINE HYDROCHLORIDE,nicardipine,"vasodilator, synthetic; YC-93, RS-69216"
YU227081,1,Microsource,1502500,Pharmakon 1600,945667-22-1,O=C(N1(C(C#N)CC2(C1C2)))C(N)C34(CC5(O)(CC(C3)CC(C4)C5)),315.41012,315.41012,M00969A,B006,SAXAGLIPTIN,ONGLYZA,"antidiabetic, dipeptidyl peptidase?4 inhibitor, synthsis; BMS-477118"
